{'id': 500001, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500873, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500874, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500875, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500876, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500877, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500878, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500879, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500880, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500881, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500882, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500883, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500884, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500885, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500886, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500887, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500888, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500889, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500890, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500891, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500892, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500893, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500894, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500895, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500896, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500897, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500898, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500899, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500900, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500901, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500902, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500903, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500904, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500905, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500906, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500907, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500908, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500909, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500910, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500911, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500912, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500913, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500914, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500915, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500916, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500917, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500918, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500919, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500920, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500921, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500922, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500923, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500924, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500925, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500926, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500927, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500928, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500929, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500930, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500931, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500932, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500933, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500934, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500935, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500936, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500937, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500938, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500939, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500940, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500941, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500942, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500943, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500944, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500945, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500946, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500947, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500948, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500949, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500950, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500951, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500952, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500953, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500954, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500955, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500956, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500957, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500958, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500959, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500960, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500961, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500962, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500963, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500964, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500965, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500966, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500967, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500968, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500969, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500970, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500971, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500972, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500973, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500974, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500975, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500976, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500977, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500978, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500979, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500980, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500981, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500982, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500983, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500984, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500985, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500986, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500987, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500988, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500989, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500990, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500991, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500992, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500993, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500994, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500995, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500996, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500997, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 500998, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 500999, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501000, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501001, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501002, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501003, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501004, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501005, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501006, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501007, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501008, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501009, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501010, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501011, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501012, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501013, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501014, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501015, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501016, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501017, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501018, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501019, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501020, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501021, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501022, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501023, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501024, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501025, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501026, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501027, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501028, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501029, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501030, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501031, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501032, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501033, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501034, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501035, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501036, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501037, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501038, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501039, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501040, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501041, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501042, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501043, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501044, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501045, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501046, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501047, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501048, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501049, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501050, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501051, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501052, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501053, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501054, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501055, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501056, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501057, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501058, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501059, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501060, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501061, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501062, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501063, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501064, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501065, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501066, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501067, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501068, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501069, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501070, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501071, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501072, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501073, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501074, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501075, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501076, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501077, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501078, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501079, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501080, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501081, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501082, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501083, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501084, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501085, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 501086, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501087, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501088, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501089, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501090, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501091, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501092, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501093, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501094, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501095, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501096, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501097, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 501098, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600001, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600002, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600003, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600004, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600005, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600006, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600007, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600008, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600009, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600010, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600011, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600012, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600013, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600014, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600015, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600016, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600017, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600018, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600019, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600020, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600021, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600022, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600023, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600024, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600025, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600026, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600027, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600028, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600029, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600030, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600031, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600032, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600033, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600034, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600035, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600036, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600037, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600038, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600039, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600040, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600041, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600042, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600043, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600044, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600045, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600046, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600047, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600048, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600049, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600050, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600051, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600052, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600053, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600054, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600055, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600056, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600057, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600058, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600059, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600060, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600061, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600062, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600063, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600064, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600065, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600066, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600067, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600068, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600069, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600070, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600071, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600072, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600073, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600074, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600075, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600076, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600077, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600078, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600079, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600080, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600081, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600082, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600083, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600084, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600085, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600086, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600087, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600088, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600089, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600090, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600091, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600092, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600093, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600094, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600095, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600096, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600097, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600098, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600099, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600100, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600101, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600102, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600103, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600104, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600105, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600106, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600107, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600108, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600109, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600110, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600111, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600112, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600113, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600114, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600115, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600116, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600117, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600118, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600119, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600120, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600121, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600122, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600123, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600124, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600125, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600126, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600127, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600128, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600129, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600130, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600131, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600132, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600133, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600134, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600135, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600136, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600137, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600138, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600139, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600140, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600141, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600142, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600143, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600144, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600145, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600146, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600147, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600148, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600149, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600150, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600151, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600152, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600153, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600154, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600155, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600156, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600157, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600158, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600159, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600160, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600161, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600162, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600163, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600164, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600165, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600166, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600167, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600168, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600169, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600170, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600171, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600172, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600173, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600174, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600175, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600176, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600177, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600178, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600179, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600180, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600181, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600182, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600183, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600184, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600185, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600186, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600187, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600188, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600189, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600190, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600191, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600192, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600193, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600194, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600195, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600196, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600197, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600198, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600199, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600200, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600201, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600202, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600203, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600204, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600205, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600206, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600207, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600208, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600209, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600210, 'value': '1', 'test_case': 'EXIST2024'}
